Frame,DeltaTime,ParticleCount,ChannelCollisions,SphereCollisions
842,0.088757,1844,59056,10346
843,0.089068,1843,59060,10314
844,0.087908,1846,59112,10195
845,0.088985,1845,59124,10140
846,0.088857,1843,59096,10104
847,0.088488,1845,59084,9967
848,0.088731,1845,59072,10053
849,0.089771,1845,59136,9839
850,0.088488,1844,59112,9954
851,0.089713,1846,59104,9812
852,0.090247,1845,59104,10202
853,0.088292,1846,59128,10275
854,0.088585,1845,59116,10012
855,0.088406,1844,59120,10170
856,0.090980,1845,59108,9931
857,0.090433,1845,59108,9642
858,0.087386,1846,59088,10116
859,0.089222,1843,59092,10257
860,0.088986,1844,59056,9923
861,0.088293,1842,59052,9911
862,0.086852,1841,58984,9842
863,0.088056,1844,59024,9966
864,0.089638,1843,59088,10111
865,0.087989,1844,59056,9902
866,0.089038,1843,59056,9939
867,0.089915,1843,59068,9950
868,0.088460,1842,59024,9935
869,0.089113,1843,59020,9849
870,0.089942,1843,59084,9937
871,0.088528,1842,59060,10114
872,0.089934,1841,59040,9887
873,0.092176,1842,58988,9978
874,0.088562,1843,59020,10180
875,0.088598,1842,59064,10213
876,0.089111,1840,59004,10128
877,0.089416,1840,58964,10381
878,0.089712,1841,58968,10238
879,0.086580,1842,58988,10258
880,0.091898,1839,58952,10109
881,0.087705,1841,58948,10280
882,0.089128,1843,59032,10136
883,0.089216,1842,59032,10001
884,0.089239,1845,59052,9835
885,0.089475,1844,59096,10032
886,0.088376,1845,59072,9804
887,0.089471,1845,59156,9918
888,0.087287,1843,59092,10003
889,0.089941,1844,59020,9920
890,0.088293,1844,59052,9820
891,0.088692,1845,59108,9955
892,0.088450,1844,59124,9883
893,0.089554,1845,59088,9818
894,0.090151,1842,59064,9933
895,0.088496,1845,59064,9774
896,0.090088,1843,59064,10094
897,0.088764,1842,59044,10149
898,0.089110,1843,58992,10219
899,0.085841,1844,59060,9964
900,0.091730,1844,59060,10090
901,0.090946,1844,59084,9841
902,0.087999,1846,59100,9797
903,0.089923,1843,59084,9717
904,0.087077,1842,59020,9700
905,0.092028,1840,58988,9591
906,0.088337,1841,58968,9794
907,0.086981,1842,59000,10083
908,0.088058,1842,59004,9940
909,0.089574,1843,59032,9830
910,0.088383,1846,59084,9763
911,0.090065,1845,59104,9739
912,0.088979,1843,59080,9467
913,0.088890,1843,59020,9631
914,0.089482,1844,59032,9584
915,0.089547,1843,59072,9836
916,0.090940,1844,59056,10161
917,0.089735,1845,59124,9961
918,0.088997,1845,59124,9756
919,0.089812,1845,59124,9698
